name,type,address,lng,lat,province,city,district,
金箔路287号院,商务住宅;住宅区;住宅区,金箔路287号,118.857467,31.948968,江苏省,南京市,江宁区,
金陵天成,商务住宅;住宅区;住宅小区,金箔路1号(公交车站),118.859841,31.950709,江苏省,南京市,江宁区,
明月新寓,商务住宅;住宅区;住宅小区,天印大道1088号,118.86135,31.948456,江苏省,南京市,江宁区,
天宝新寓,商务住宅;住宅区;住宅小区,东新南路519号,118.858709,31.946413,江苏省,南京市,江宁区,
丝织厂小区,商务住宅;住宅区;住宅小区,天印大道与金箔路交界处,118.861513,31.951455,江苏省,南京市,江宁区,
阳光翠庭,商务住宅;住宅区;住宅小区,东山街道天印大道1089号,118.862445,31.95096,江苏省,南京市,江宁区,
东新城,商务住宅;住宅区;住宅小区,东新南路398号,118.854833,31.948735,江苏省,南京市,江宁区,
龙园小区,商务住宅;住宅区;住宅小区,天印大道与金箔路交叉口西南150米,118.85937,31.9527,江苏省,南京市,江宁区,
东新南路313号院,商务住宅;住宅区;住宅区,东新南路313号,118.855034,31.950858,江苏省,南京市,江宁区,
温州商业街小区,商务住宅;住宅区;住宅小区,东新南路281号,118.854942,31.950819,江苏省,南京市,江宁区,
东方花园(东新南路),商务住宅;住宅区;住宅小区,东新南路518号,118.856614,31.945975,江苏省,南京市,江宁区,
天印大道999号,商务住宅;住宅区;住宅区,天印大道东100米,118.862649,31.95131,江苏省,南京市,江宁区,
馨绿园,商务住宅;住宅区;住宅小区,天印大道上元路598号,118.86016,31.945355,江苏省,南京市,江宁区,
南京万达嘉华酒店员工之家,商务住宅;住宅区;宿舍,广汇街15号,118.855538,31.946388,江苏省,南京市,江宁区,
国府大院326号,商务住宅;住宅区;住宅区,金箔路397号附近,118.85452,31.947482,江苏省,南京市,江宁区,
时代雅居(天印大道),商务住宅;住宅区;住宅小区,天印大道1218号,118.862272,31.945865,江苏省,南京市,江宁区,
乐超生活区,商务住宅;住宅区;住宅小区,上元路171号,118.856179,31.953046,江苏省,南京市,江宁区,
玲珑华府,商务住宅;住宅区;住宅小区,东新南路与桃园路交叉口东50米,118.854121,31.951213,江苏省,南京市,江宁区,
上元路151号院,商务住宅;住宅区;住宅小区,上元路151号,118.856215,31.953625,江苏省,南京市,江宁区,
莱茵达路7号院,商务住宅;住宅区;住宅区,广汇街与莱茵达路交叉口北100米,118.854257,31.946045,江苏省,南京市,江宁区,
新亭兰苑小区,商务住宅;住宅区;住宅小区,新亭东路123号,118.856294,31.944621,江苏省,南京市,江宁区,
利民新村(上元路),商务住宅;住宅区;住宅小区,上元路136号,118.854691,31.952882,江苏省,南京市,江宁区,
广汇花园,商务住宅;住宅区;住宅区,东山街道莱茵达路15号,118.8548,31.945221,江苏省,南京市,江宁区,
日光广场,商务住宅;住宅区;住宅小区,东新南路253号,118.854578,31.953056,江苏省,南京市,江宁区,
都市丽景家园(建设中),商务住宅;住宅区;住宅小区,莱茵达路,118.85419,31.944769,江苏省,南京市,江宁区,
都市利景家园,商务住宅;住宅区;住宅小区,莱茵达路18-12号附近,118.854119,31.94469,江苏省,南京市,江宁区,
金箔大楼,商务住宅;楼宇;商务写字楼,近金元宝大酒店,118.857106,31.952514,江苏省,南京市,江宁区,
明月新家花园(东北门),商务住宅;商务住宅相关;商务住宅相关,天印大道1088号,118.862093,31.950274,江苏省,南京市,江宁区,
明月新寓花园(南门),商务住宅;商务住宅相关;商务住宅相关,天印大道与昌宁路交叉口西100米,118.862695,31.947396,江苏省,南京市,江宁区,
天元吉第城,商务住宅;住宅区;住宅小区,东山镇湖山路369号,118.872276,31.947801,江苏省,南京市,江宁区,
西苑(天印大道),商务住宅;住宅区;住宅小区,天印大道1089号,118.86439,31.949178,江苏省,南京市,江宁区,
成山公寓,商务住宅;住宅区;住宅小区,天印大道1255号,118.866699,31.946777,江苏省,南京市,江宁区,
康桥公寓,商务住宅;住宅区;住宅小区,天印大道(江宁高级中学旁),118.865838,31.944294,江苏省,南京市,江宁区,
金东城雅居,商务住宅;住宅区;住宅小区,秣陵街道湖山路189号,118.869701,31.952351,江苏省,南京市,江宁区,
香江豪庭,商务住宅;住宅区;住宅小区,湖山路388号,118.868319,31.94439,江苏省,南京市,江宁区,
泥塘新苑,商务住宅;住宅区;住宅小区,湖东路,118.871868,31.95186,江苏省,南京市,江宁区,
天景山小区(L组团二期),商务住宅;住宅区;住宅小区,,118.871782,31.952217,江苏省,南京市,江宁区,
湖山尊邸,商务住宅;住宅区;住宅小区,秣陵街道昌宁路99号,118.869878,31.950527,江苏省,南京市,江宁区,
天景山公寓荣华苑西区,商务住宅;住宅区;住宅区,天景山路与新亭东路交叉口南150米,118.873926,31.944352,江苏省,南京市,江宁区,
泥塘新寓,商务住宅;商务住宅相关;商务住宅相关,湖东路,118.87192,31.95208,江苏省,南京市,江宁区,
西苑新寓,商务住宅;楼宇;商住两用楼宇|商务住宅;住宅区;住宅区,昌宁路5号附近,118.864149,31.947906,江苏省,南京市,江宁区,
佳福苑,商务住宅;住宅区;住宅小区,湖山路419号,118.876949,31.947295,江苏省,南京市,江宁区,
天景山公寓瑞庭苑,商务住宅;住宅区;住宅小区,湖东路,118.87849,31.950464,江苏省,南京市,江宁区,
天景山公寓荣华苑,商务住宅;住宅区;住宅小区,湖东路59附近,118.875407,31.945256,江苏省,南京市,江宁区,
天景山公寓(盛乐苑),商务住宅;住宅区;住宅小区,天景山盛乐苑,118.880855,31.948322,江苏省,南京市,江宁区,
中航樾公馆,商务住宅;住宅区;住宅小区,泉东路58号,118.880461,31.95178,江苏省,南京市,江宁区,
王墅社区,商务住宅;住宅区;住宅小区,天景山小区春秀苑附近,118.876221,31.952785,江苏省,南京市,江宁区,
陵里社区,商务住宅;住宅区;住宅小区,秣陵街道,118.87596,31.952786,江苏省,南京市,江宁区,
天景山公寓春秀苑,商务住宅;住宅区;住宅小区,湖山路,118.876352,31.953404,江苏省,南京市,江宁区,
江宁区淳化街道妇女儿童活动中心,商务住宅;住宅区;社区中心,天景山小区春秀苑附近,118.876219,31.952826,江苏省,南京市,江宁区,
天景山公寓荣华苑东区,商务住宅;住宅区;住宅小区,新亭东路与石泉路交叉口东南150米,118.875653,31.945378,江苏省,南京市,江宁区,
天景山超市,商务住宅;住宅区;住宅小区|购物服务;超级市场;超市,上坊镇,118.879136,31.948938,江苏省,南京市,江宁区,
天景山公寓瑞庭苑(北门),商务住宅;商务住宅相关;商务住宅相关,万安南路西150米,118.878312,31.952224,江苏省,南京市,江宁区,
天景山公寓盛乐苑(北2门),商务住宅;商务住宅相关;商务住宅相关,泉东路西50米,118.881718,31.949702,江苏省,南京市,江宁区,
天景山公寓景秀苑,商务住宅;住宅区;住宅小区,天印路865号,118.884003,31.948225,江苏省,南京市,江宁区,
天宁家园,商务住宅;住宅区;住宅小区,家园临近园中路,118.886495,31.953925,江苏省,南京市,江宁区,
天景山公寓如意苑,商务住宅;住宅区;住宅小区,泉东路附近,118.884117,31.944582,江苏省,南京市,江宁区,
科工科技园,商务住宅;产业园区;产业园区,天元东路2229号,118.894983,31.946951,江苏省,南京市,江宁区,
鑫淼龙锦园,商务住宅;产业园区;产业园区,淳化街道青龙社区青龙大道8号,118.996099,31.948418,江苏省,南京市,江宁区,
怡居香汇园,商务住宅;商务住宅相关;商务住宅相关,,118.996621,31.946529,江苏省,南京市,江宁区,
北柚08,商务住宅;住宅区;住宅小区,凤集大道西100米,118.642862,31.936419,江苏省,南京市,雨花台区,
雨花经济开发区近华社区,商务住宅;住宅区;住宅小区,凤集大道20-3号附近,118.643321,31.94421,江苏省,南京市,雨花台区,
山泉·方正产业园,商务住宅;产业园区;产业园区,凤集大道20-1号,118.640476,31.943469,江苏省,南京市,雨花台区,
电子信息产业园(东北门),商务住宅;产业园区;产业园区,凤集大道16号,118.643296,31.937134,江苏省,南京市,雨花台区,
创业创新城电子信息产业园,商务住宅;产业园区;产业园区,风华路18号2幢附近,118.643161,31.937029,江苏省,南京市,雨花台区,
北柚18A,商务住宅;商务住宅相关;商务住宅相关,凤集大道西150米,118.642296,31.936308,江苏省,南京市,雨花台区,
北柚01,商务住宅;楼宇;商务写字楼,凤集大道与龙翔路交叉口西50米,118.644465,31.935823,江苏省,南京市,雨花台区,
明发.华东国际城商业小区,商务住宅;住宅区;住宅小区,凤集大道15号60附近,118.644246,31.935867,江苏省,南京市,雨花台区,
交通智慧产业园,商务住宅;产业园区;产业园区,凤集大道15号,118.64546,31.93473,江苏省,南京市,雨花台区,
中国软件谷深港产学研基地,商务住宅;产业园区;产业园区,凤集大道15号31附近,118.645793,31.934706,江苏省,南京市,雨花台区,
南京时代传媒文化创意产业园,商务住宅;产业园区;产业园区,凤舞路15号,118.659151,31.934808,江苏省,南京市,雨花台区,
盛世名嘉珍微晶,商务住宅;商务住宅相关;商务住宅相关,唐山路与永康西路交叉口西南50米,118.663782,31.940945,江苏省,南京市,雨花台区,
弘阳装饰城办公楼,商务住宅;楼宇;商务写字楼,弘阳装饰城内,118.667688,31.940739,江苏省,南京市,雨花台区,
美陶炫瓷别墅砖,商务住宅;住宅区;住宅区,二号路与永康东路交叉口西北150米,118.666965,31.938459,江苏省,南京市,雨花台区,
雨花经济开发区保天社区,商务住宅;住宅区;社区中心,S001(滨江路),118.669866,31.94302,江苏省,南京市,雨花台区,
古遗井社区黄村文体活动中心,商务住宅;住宅区;社区中心,宁芜公路东200米,118.676671,31.937248,江苏省,南京市,雨花台区,
恒永东苑,商务住宅;住宅区;住宅小区,周村街10号,118.692282,31.942316,江苏省,南京市,雨花台区,
恒永西苑,商务住宅;住宅区;住宅小区,邱村街9号,118.687762,31.93933,江苏省,南京市,雨花台区,
长盛东苑,商务住宅;住宅区;住宅小区,西善桥天保桥路8号,118.687523,31.942961,江苏省,南京市,雨花台区,
西善花苑祥和园,商务住宅;住宅区;住宅小区,邱村69,118.691882,31.93855,江苏省,南京市,雨花台区,
长盛西苑,商务住宅;住宅区;住宅小区,天保桥路7号,118.685602,31.941971,江苏省,南京市,雨花台区,
恒永东苑(西门),商务住宅;商务住宅相关;商务住宅相关,徐村街与岱山北路交叉口东南150米,118.691384,31.942649,江苏省,南京市,雨花台区,
西善花苑家和园,商务住宅;住宅区;住宅小区,尤庄街与梅山村路交叉口西北150米,118.694015,31.936198,江苏省,南京市,雨花台区,
平治南苑,商务住宅;住宅区;住宅小区,梅山村路16,118.70033,31.938608,江苏省,南京市,雨花台区,
乐业·东苑,商务住宅;住宅区;住宅小区,单家村街8号,118.698524,31.936594,江苏省,南京市,雨花台区,
义德东苑,商务住宅;住宅区;住宅小区,西善桥西柿路12号,118.699075,31.943441,江苏省,南京市,雨花台区,
明尚西苑,商务住宅;住宅区;住宅小区,西善桥西柿路9号,118.69474,31.943582,江苏省,南京市,雨花台区,
义德西苑,商务住宅;住宅区;住宅小区,西柿路10,118.696905,31.941905,江苏省,南京市,雨花台区,
平治北苑,商务住宅;住宅区;住宅小区,衡村街9号,118.698643,31.940036,江苏省,南京市,雨花台区,
乐业西苑,商务住宅;住宅区;住宅小区,单家村街8号,118.696837,31.935378,江苏省,南京市,雨花台区,
平治东苑,商务住宅;住宅区;住宅小区,梅山村路与盛家岗街交叉口北200米,118.700738,31.941516,江苏省,南京市,雨花台区,
东来·奥南城,商务住宅;楼宇;商务写字楼,岱山中路4号,118.698121,31.938683,江苏省,南京市,雨花台区,
西善花苑万福园,商务住宅;住宅区;住宅小区,邱村71,118.694181,31.940103,江苏省,南京市,雨花台区,
岱山保障房项目,商务住宅;商务住宅相关;商务住宅相关,西善花苑北侧,118.697813,31.939898,江苏省,南京市,雨花台区,
明尚西苑(南门),商务住宅;商务住宅相关;商务住宅相关,岱山中路与西柿路交叉口东北100米,118.694903,31.942262,江苏省,南京市,雨花台区,
义德西苑(西门),商务住宅;商务住宅相关;商务住宅相关,岱山中路与西柿路交叉口东100米,118.694939,31.941825,江苏省,南京市,雨花台区,
岱山新城,商务住宅;住宅区;住宅小区,西柿路9号,118.695172,31.94367,江苏省,南京市,雨花台区,
西善花苑万兴园,商务住宅;住宅区;住宅小区,梅山村中心路9号,118.696322,31.938637,江苏省,南京市,雨花台区,
南京西善花苑,商务住宅;住宅区;住宅小区,新湖大道,118.69469,31.938037,江苏省,南京市,雨花台区,
紫金(雨花)科技创业特许社区东片区1期,商务住宅;住宅区;住宅小区,大周路51号附近,118.743932,31.939707,江苏省,南京市,雨花台区,
中国(南京)软件谷,商务住宅;产业园区;产业园区,大周路西100米,118.743781,31.937719,江苏省,南京市,雨花台区,
韩府山庄,商务住宅;住宅区;住宅小区,宁丹路60号,118.752025,31.942378,江苏省,南京市,雨花台区,
韩府新苑,商务住宅;住宅区;住宅小区,大周路西侧,118.749529,31.943291,江苏省,南京市,雨花台区,
韩府茗苑,商务住宅;住宅区;住宅小区,,118.744723,31.943065,江苏省,南京市,雨花台区,
新驱动大厦,商务住宅;楼宇;商务写字楼,大周路88号,118.745086,31.937407,江苏省,南京市,雨花台区,
高家库工业园,商务住宅;住宅区;住宅小区,宁丹路西侧,118.750169,31.935492,江苏省,南京市,雨花台区,
紫金(雨花)科技创业特许社区东片区1期,商务住宅;住宅区;住宅小区,大周路51号附近,118.743932,31.939707,江苏省,南京市,雨花台区,
软件谷人才公寓,商务住宅;住宅区;宿舍,软件谷创业园软件谷,118.74659,31.939144,江苏省,南京市,雨花台区,
新丽科技园,商务住宅;产业园区;产业园区,高家库工业园6号南京迈欧机械制造有限公司(高家库社区)附近,118.749586,31.935616,江苏省,南京市,雨花台区,
韩府山庄门面房4号,商务住宅;住宅区;住宅区,宁丹路1幢附近,118.753431,31.943759,江苏省,南京市,雨花台区,
嘉瑞山庄,商务住宅;住宅区;别墅|商务住宅;住宅区;住宅小区,将军大道开元欣街11号,118.772548,31.942087,江苏省,南京市,江宁区,
香山美墅(开元欣街),商务住宅;住宅区;住宅小区,将军大道开元欣街9号,118.776669,31.944011,江苏省,南京市,江宁区,
滟紫台,商务住宅;住宅区;住宅小区,将军大道韩府路18号(翠屏国际城北侧),118.781837,31.936889,江苏省,南京市,江宁区,
翠屏国际城银杏苑,商务住宅;住宅区;住宅小区,将军中路88号,118.783188,31.935045,江苏省,南京市,江宁区,
南京航空航天大学揽翠苑,商务住宅;住宅区;住宅小区,韩府路19号(近正德职业技术学院),118.781545,31.939789,江苏省,南京市,江宁区,
翠屏紫气云谷,商务住宅;住宅区;住宅区,将军大道韩府路18号,118.781564,31.937049,江苏省,南京市,江宁区,
正德职业技术学院学生公寓3幢,商务住宅;住宅区;宿舍,井头街,118.783041,31.941307,江苏省,南京市,江宁区,
正德职业技术学院学生公寓2幢,商务住宅;住宅区;宿舍,将军大道与胜太西路交叉口西南200米,118.782969,31.941639,江苏省,南京市,江宁区,
正德职业技术学院学生公寓1幢,商务住宅;住宅区;宿舍,井头路与韩府路交叉口东200米,118.782918,31.94178,江苏省,南京市,江宁区,
学生工公寓,商务住宅;商务住宅相关;商务住宅相关,经济技术开发区将军大道18号北门,118.782425,31.942698,江苏省,南京市,江宁区,
南京航空航天大学将军路校区东区学生宿舍,商务住宅;住宅区;宿舍,将军路29号南京航空航天大学将军路校区,118.787301,31.940813,江苏省,南京市,江宁区,
翠屏新天地,商务住宅;楼宇;商务写字楼,将军大道20号,118.786201,31.936801,江苏省,南京市,江宁区,
水岸香樟私人派对别墅,商务住宅;住宅区;别墅,将军大道20号翠屏国际城(翠屏山地铁站),118.78694,31.93574,江苏省,南京市,江宁区,
紫檀苑,商务住宅;住宅区;住宅区,将军大道20号,118.787183,31.935331,江苏省,南京市,江宁区,
中惠大厦,商务住宅;楼宇;商务写字楼,将军大道20号翠屏国际城,118.786958,31.935358,江苏省,南京市,江宁区,
翠屏国际城,商务住宅;住宅区;住宅小区,将军大道20号,118.78543,31.936154,江苏省,南京市,江宁区,
中惠国际,商务住宅;楼宇;商务写字楼,将军大道西50米,118.787066,31.934908,江苏省,南京市,江宁区,
拖乐嘉小区,商务住宅;楼宇;商住两用楼宇|商务住宅;住宅区;住宅区,将军大道与胜太路交叉口东北100米,118.785065,31.943202,江苏省,南京市,江宁区,
翠屏城,商务住宅;楼宇;商住两用楼宇|商务住宅;住宅区;住宅区,禄口镇宁溧路188号,118.78528,31.936023,江苏省,南京市,江宁区,
南京航空航天大学将军路校区慧园学生公寓1号楼,商务住宅;住宅区;宿舍,将军路29号南京航空航天大学将军路校区慧园路,118.790868,31.940535,江苏省,南京市,江宁区,
南京航空航天大学将军路校区怡园学生公寓16号楼,商务住宅;住宅区;宿舍,将军路29号,118.787291,31.940863,江苏省,南京市,江宁区,
南京航空航天大学将军路校区慧园学生公寓2号楼,商务住宅;住宅区;宿舍,将军路29号,118.790725,31.94101,江苏省,南京市,江宁区,
南京航空航天大学将军路校区怡园学生公寓19号楼,商务住宅;住宅区;宿舍,将军路29号南京航空航天大学将军路校区,118.786568,31.940822,江苏省,南京市,江宁区,
南京航空航天大学将军路校区慧园学生公寓3号楼,商务住宅;住宅区;宿舍,将军路29号,118.790593,31.941387,江苏省,南京市,江宁区,
南京航空航天大学将军路校区怡园学生公寓18号楼,商务住宅;住宅区;宿舍,将军路29号南京航空航天大学将军路校区,118.786115,31.940507,江苏省,南京市,江宁区,
南京航空航天大学将军路校区怡园学生公寓17号楼,商务住宅;住宅区;宿舍,将军路29号南京航空航天大学将军路校区,118.787048,31.941519,江苏省,南京市,江宁区,
南京航空航天大学将军路校区怡园学生公寓20号楼,商务住宅;住宅区;宿舍,将军路29号南京航空航天大学将军路校区,118.786468,31.941179,江苏省,南京市,江宁区,
南京航空航天大学将军路校区慧园学生公寓4号楼,商务住宅;住宅区;宿舍,将军路29号南京航空航天大学将军路校区,118.79044,31.941796,江苏省,南京市,江宁区,
南京航空航天大学将军路校区博园学生公寓10号楼,商务住宅;住宅区;宿舍,将军路29号南京航空航天大学将军路校区,118.788663,31.94223,江苏省,南京市,江宁区,
南京航空航天大学将军路校区博园学生公寓8号楼,商务住宅;住宅区;宿舍,将军路29号南京航空航天大学将军路校区,118.789181,31.942252,江苏省,南京市,江宁区,
南京航空航天大学将军路校区博园学生公寓12号楼,商务住宅;住宅区;宿舍,将军路29号,118.788122,31.942185,江苏省,南京市,江宁区,
南京航空航天大学将军路校区博园学生公寓14号楼,商务住宅;住宅区;宿舍,将军路29号南京航空航天大学将军路校区,118.787589,31.942153,江苏省,南京市,江宁区,
南京航空航天大学将军路校区博园学生公寓6号楼,商务住宅;住宅区;宿舍,将军路29号,118.789715,31.942305,江苏省,南京市,江宁区,
南京航空航天大学将军路校区慧园学生公寓5号楼,商务住宅;住宅区;宿舍,将军路29号,118.790319,31.942265,江苏省,南京市,江宁区,
南京航空航天大学将军路校区博园学生公寓11号楼,商务住宅;住宅区;宿舍,将军路29号南京航空航天大学将军路校区,118.788366,31.94256,江苏省,南京市,江宁区,
南京航空航天大学将军路校区博园学生公寓9号楼,商务住宅;住宅区;宿舍,将军路29号南京航空航天大学将军路校区,118.788899,31.942606,江苏省,南京市,江宁区,
南京航空航天大学将军路校区博园学生公寓13号楼,商务住宅;住宅区;宿舍,将军路29号南京航空航天大学将军路校区,118.787863,31.942528,江苏省,南京市,江宁区,
南京航空航天大学将军路校区博园学生公寓7号楼,商务住宅;住宅区;宿舍,将军路29号南京航空航天大学将军路校区,118.789418,31.942647,江苏省,南京市,江宁区,
南京航空航天大学将军路校区博园学生公寓15号楼,商务住宅;住宅区;宿舍,将军路29号南京航空航天大学将军路校区,118.787391,31.942506,江苏省,南京市,江宁区,
南京航空航天大学将军路校区怡园学生公寓21号楼,商务住宅;住宅区;宿舍,将军路29号南京航空航天大学将军路校区,118.785653,31.941731,江苏省,南京市,江宁区,
南京航空航天大学将军路校区怡园学生公寓22号楼,商务住宅;住宅区;宿舍,将军路29号南京航空航天大学将军路校区,118.786096,31.942178,江苏省,南京市,江宁区,
南京航空航天大学将军路校区学生公寓32号楼,商务住宅;住宅区;宿舍,将军路29号南京航空航天大学将军路校区,118.793463,31.941072,江苏省,南京市,江宁区,
南京航空航天大学将军路校区学生公寓33号楼,商务住宅;住宅区;宿舍,将军路29号南京航空航天大学将军路校区,118.793424,31.941715,江苏省,南京市,江宁区,
南京航空航天大学将军路校区学生公寓34号楼,商务住宅;住宅区;宿舍,将军路29号南京航空航天大学将军路校区,118.793364,31.942295,江苏省,南京市,江宁区,
南京航空航天大学将军路校区学生公寓31号楼,商务住宅;住宅区;宿舍,将军路29号南京航空航天大学将军路校区,118.793935,31.942373,江苏省,南京市,江宁区,
学府工业园,商务住宅;产业园区;产业园区,胜太西路166号,118.788617,31.943302,江苏省,南京市,江宁区,
太平商住楼,商务住宅;住宅区;住宅区,胜太西路59号,118.801119,31.943312,江苏省,南京市,江宁区,
太平花苑南区,商务住宅;住宅区;住宅小区,通淮街28号,118.800936,31.93617,江苏省,南京市,江宁区,
太平花苑北区,商务住宅;住宅区;住宅小区,通淮街18号,118.800212,31.941267,江苏省,南京市,江宁区,
太平花苑,商务住宅;住宅区;住宅小区,通淮街18号,118.80143,31.934662,江苏省,南京市,江宁区,
太平花苑北苑,商务住宅;住宅区;住宅小区,通淮街18号太平花苑,118.800259,31.940516,江苏省,南京市,江宁区,
南京航空航天大学将军路校区学生公寓31号楼,商务住宅;住宅区;宿舍,将军路29号南京航空航天大学将军路校区,118.793935,31.942373,江苏省,南京市,江宁区,
南京航空航天大学将军路校区学生公寓27号楼,商务住宅;住宅区;宿舍,将军路29号南京航空航天大学将军路校区,118.794651,31.941869,江苏省,南京市,江宁区,
南京航空航天大学将军路校区学生公寓28号楼,商务住宅;住宅区;宿舍,将军路29号南京航空航天大学将军路校区,118.794651,31.942218,江苏省,南京市,江宁区,
南京航空航天大学将军路校区学生公寓29号楼,商务住宅;住宅区;宿舍,将军路29号南京航空航天大学将军路校区,118.794636,31.942562,江苏省,南京市,江宁区,
南京航空航天大学将军路校区学生公寓26号楼,商务住宅;住宅区;宿舍,将军路29号南京航空航天大学将军路校区,118.795375,31.942265,江苏省,南京市,江宁区,
南京航空航天大学将军路校区学生公寓25号楼,商务住宅;住宅区;宿舍,将军路29号南京航空航天大学将军路校区,118.795398,31.941925,江苏省,南京市,江宁区,
南京航空航天大学将军路校区学生公寓24号楼,商务住宅;住宅区;宿舍,将军路29号南京航空航天大学将军路校区,118.795345,31.941551,江苏省,南京市,江宁区,
南京航空航天大学将军路校区学生公寓23号楼,商务住宅;住宅区;宿舍,将军路29号南京航空航天大学将军路校区,118.795261,31.941183,江苏省,南京市,江宁区,
南京航空航天大学将军路校区学生公寓30号楼,商务住宅;住宅区;宿舍,将军路29号南京航空航天大学将军路校区,118.794004,31.941733,江苏省,南京市,江宁区,
秋山苑,商务住宅;住宅区;住宅小区,利源中路附近,118.803932,31.940968,江苏省,南京市,江宁区,
南京爱森公寓太平花苑一店,商务住宅;商务住宅相关;商务住宅相关,平泰街78号(近静淮街),118.800801,31.938524,江苏省,南京市,江宁区,
环湖西路小区,商务住宅;住宅区;住宅小区,佳湖西路6号,118.810029,31.937915,江苏省,南京市,江宁区,
百家湖西苑,商务住宅;住宅区;住宅小区,湖滨路18号,118.809964,31.941644,江苏省,南京市,江宁区,
春水苑(通淮街),商务住宅;住宅区;住宅小区,胜太西路通淮街,118.805537,31.939929,江苏省,南京市,江宁区,
佳湖绿岛,商务住宅;住宅区;住宅小区,佳湖西路9号,118.812064,31.937532,江苏省,南京市,江宁区,
尚园(佳湖西路),商务住宅;住宅区;住宅小区,佳湖西路与湖滨路交叉口南100米,118.811848,31.941439,江苏省,南京市,江宁区,
高尔夫国际花园(平泰街),商务住宅;住宅区;住宅小区,利源中路88号(百家湖畔西侧),118.806151,31.936816,江苏省,南京市,江宁区,
瑞竹园,商务住宅;住宅区;住宅小区,湖滨路9号,118.809389,31.942574,江苏省,南京市,江宁区,
南京世界村,商务住宅;住宅区;别墅,百家湖湖滨路15号,118.810591,31.942856,江苏省,南京市,江宁区,
湖滨公寓商铺,商务住宅;商务住宅相关;商务住宅相关,湖滨路22号,118.812149,31.942029,江苏省,南京市,江宁区,
百家湖花园,商务住宅;住宅区;住宅小区,江宁开发区利源中路99号(百家湖西湖畔),118.808789,31.934986,江苏省,南京市,江宁区,
百家湖别墅花园,商务住宅;住宅区;别墅,江宁开发区湖滨路58号(地铁站),118.813685,31.94104,江苏省,南京市,江宁区,
高尔夫西花园,商务住宅;住宅区;住宅小区,江宁开发区通淮街111号,118.804024,31.937287,江苏省,南京市,江宁区,
秋山苑,商务住宅;住宅区;住宅小区,利源中路附近,118.803932,31.940968,江苏省,南京市,江宁区,
LAKER国际公寓,商务住宅;商务住宅相关;商务住宅相关,胜太路16号,118.80976,31.943909,江苏省,南京市,江宁区,
湖滨世纪花园,商务住宅;住宅区;住宅小区,利源中路20号,118.805081,31.942905,江苏省,南京市,江宁区,
枫情佳园,商务住宅;住宅区;住宅小区,胜太路38号,118.811112,31.943889,江苏省,南京市,江宁区,
颐秀居,商务住宅;住宅区;住宅小区,江宁开发区通淮街159号,118.804294,31.935523,江苏省,南京市,江宁区,
湖滨公寓西区,商务住宅;住宅区;住宅小区,湖滨公寓(西区)21幢,118.813437,31.943084,江苏省,南京市,江宁区,
汇金旗林大厦,商务住宅;楼宇;商务写字楼,胜太路6号,118.809126,31.943716,江苏省,南京市,江宁区,
百家湖东花园,商务住宅;楼宇;商住两用楼宇,利源中路99号,118.808432,31.934943,江苏省,南京市,江宁区,
江宁新街坊,商务住宅;楼宇;商务写字楼,百家湖大街爱德美幼儿园隔壁,118.807149,31.934938,江苏省,南京市,江宁区,
湖滨公寓,商务住宅;住宅区;住宅小区|商务住宅;楼宇;商住两用楼宇,胜太路88号,118.81604,31.94348,江苏省,南京市,江宁区,
新贵之都,商务住宅;住宅区;住宅小区,双龙大道1361号,118.82273,31.941058,江苏省,南京市,江宁区,
静月花园,商务住宅;住宅区;住宅小区,胜太路双龙大道1280号,118.820825,31.942728,江苏省,南京市,江宁区,
水竹苑,商务住宅;住宅区;住宅小区,湖滨路88号,118.819792,31.942762,江苏省,南京市,江宁区,
宁湖园岚岛别墅,商务住宅;住宅区;别墅,双龙大道1368号假日百货对面,118.820736,31.940907,江苏省,南京市,江宁区,
同曦国际广场,商务住宅;住宅区;住宅小区,双龙大道1222号,118.818971,31.943565,江苏省,南京市,江宁区,
湖东音乐苑,商务住宅;住宅区;住宅小区,池田路1号,118.82236,31.940162,江苏省,南京市,江宁区,
同曦步行街商铺,商务住宅;住宅区;住宅区,假日百货旁,118.823353,31.943558,江苏省,南京市,江宁区,
天元国际大厦,商务住宅;楼宇;商务写字楼,双龙大道与西门子路交叉口东100米,118.822312,31.936226,江苏省,南京市,江宁区,
招商中心,商务住宅;商务住宅相关;商务住宅相关,双龙大道1376#附近,118.821147,31.940702,江苏省,南京市,江宁区,
湖滨公寓东区,商务住宅;住宅区;住宅小区,东山镇胜太西路,118.81636,31.94346,江苏省,南京市,江宁区,
万尚城金吉鸟,商务住宅;商务住宅相关;商务住宅相关,双龙大道1355号(近同曦名城),118.8211,31.94358,江苏省,南京市,江宁区,
方甲村,商务住宅;商务住宅相关;商务住宅相关,双龙大道1351号万尚城5层,118.822031,31.94266,江苏省,南京市,江宁区,
胜利新寓,商务住宅;住宅区;住宅小区,庄庄排路39号,118.828375,31.942,江苏省,南京市,江宁区,
龙池新寓,商务住宅;住宅区;住宅小区,开发区秣陵街道通用磨坊路,118.830864,31.938163,江苏省,南京市,江宁区,
胜泰工业园,商务住宅;产业园区;产业园区,西门子路66号,118.831299,31.934849,江苏省,南京市,江宁区,
新区花苑(庄排路),商务住宅;住宅区;住宅小区,庄排路55号,118.828869,31.9404,江苏省,南京市,江宁区,
艺术家园(池田路),商务住宅;住宅区;住宅小区,池田路9号,118.824963,31.940318,江苏省,南京市,江宁区,
